OBJECTID,Tract_N,SPA,SD,CD,totUnshelt,totShelt,totPeople,Shape__Area,Shape__Length,GlobalID
633,181600,4,1,14,8.846,0,8.846,1238353.78857422,5251.75028333811,0090ac8d-51fc-4be5-97df-93af486b76d0
634,183103,4,1,14,47.787,0,47.787,652375.760314941,5715.02107007659,941c1c0c-279c-44c5-9965-81bfc81cdc61
635,183104,4,1,14,0,0,0,663042.3984375,5225.57574747838,2088d3d5-bb18-45a6-8b59-388712596af8
636,273902,5,3,11,41.28,0,41.28,923044.69708252,4094.60122518157,d00e4d52-dc36-4be5-8e8a-7f9588756435
637,274100,5,2,11,11.246,0,11.246,637111.489562988,4209.05641688016,a1291895-8954-4b05-89b3-b8028cb8c14e
638,274202,5,3,11,8.82,0,8.82,1092095.72235107,5282.59067823885,3fdc1eeb-6560-4c3c-900e-1829026f9ffc
639,275102,5,2,11,3.507,0,3.507,635209.588500977,3644.84963009672,47b21163-b69d-4538-a550-740b61ba73cc
640,275200,5,2,11,8.333,0,8.333,464672.153808594,3208.90337510809,b286d6ef-a6be-4f3e-b133-eb9f9e75bd29
641,275302,5,2,11,20.657,0,20.657,1784676.54650879,5422.53972709882,8ded5ab9-088b-49aa-b102-fe9f94cd10c4
642,275311,5,2,11,26.005,0,26.005,1278883.17358398,5185.2799626062,b65f62a8-a84d-4202-88c4-07710905a55a
643,275500,5,2,11,99.073,0,99.073,787028.313537598,3544.0816392543,03ff833e-f66e-40fc-952f-8f6e022c2bbd
644,275602,5,2,11,25.112,0,25.112,2605791.08117676,8580.61415264317,22e3f9bb-55eb-46aa-91bd-4dc64697375d
645,275603,5,2,11,37.276,0,37.276,1043481.31719971,5094.70761823859,1ffa4850-6992-440a-a6aa-b9410204c17e
646,276000,5,2,11,2.831,0,2.831,2358681.09625244,6865.90505196083,0872b0eb-80f5-4959-8cf1-b2457b025702
647,276100,5,2,11,4,0,4,968036.892150879,7800.12313731749,580ca143-1aa9-4476-a169-3d71202a8f89
648,276500,5,2,11,7.662,16,23.662,1196812.13604736,4685.94752841024,3c453370-cce9-4f56-9a28-4a86743cd1c2
649,276601,5,4,11,29.537,0,29.537,2245103.39086914,7044.02955506495,c0d3ad9d-717e-40d9-bfff-26b216a5a235
650,276604,5,4,11,13.967,0,13.967,840637.113586426,4730.57143119894,387dea1b-f7eb-4b78-8442-7677b44ea2d4
651,277000,5,2,11,6.338,0,6.338,2280722.77575684,6625.64656740911,959b9865-8523-4974-affa-37c73a26cb66
652,277100,5,2,11,0,0,0,1260353.98413086,4511.71128006764,eb976235-70b2-49ef-9739-4ce34a48ff1f
653,277400,5,2,11,118.884,0,118.884,638855.438537598,3184.60888658967,cc3202ca-d532-439c-98fe-92367484b371
654,278001,5,2,11,33.516,0,33.516,1598173.49951172,7298.13481524833,56ca41b0-ae1e-4900-878b-6607cfed8902
655,278102,5,4,11,22.461,0,22.461,1781909.96972656,7974.14392895572,23ff3b99-cae7-4045-9df8-5e3c81c11213
656,291110,8,2,15,11.686,0,11.686,711124.806152344,3521.52613530929,4fac7615-45b3-4501-b022-67a43cb5badd
657,291130,8,2,15,6.83,0,6.83,1287254.95947266,4757.05574388814,14c4cb31-fe1b-4c67-ab1b-d76ab2ff4ece
658,291210,8,2,15,6.135,0,6.135,1245253.33270264,4742.62083544239,19b7f616-8ca6-4f73-b422-319a0e627d60
659,291220,8,2,15,20.014,0,20.014,813173.645141602,3753.76299193906,be0d5785-39bb-436a-a801-56faa7418ecb
660,291300,8,2,15,62.203,0,62.203,2450816.60437012,9367.74345812756,6c1b10a7-cb95-414e-a327-8cfd894d33ef
661,292000,8,4,15,49.436,0,49.436,3991472.1293335,9698.07660004725,9b220675-4e5a-456d-a669-f8d736447a0f
662,293202,8,4,15,4.662,0,4.662,1055730.42901611,4353.66390953601,dfbbe906-ae79-4d8c-bb7a-a996d62c8608
663,183222,4,1,14,13.711,0,13.711,941156.576721191,5010.10230833732,4ebe4448-bbae-460c-95f8-5311cafb489e
664,183300,4,1,14,7.324,0,7.324,540650.935424805,3100.99200576997,3c07ad4d-ef21-46c2-9310-a028784c1bd8
665,183401,4,1,14,11.068,0,11.068,489957.675170898,3090.26305344588,d14898fc-dc0b-4fd3-8c78-2644082a6510
666,183402,4,1,14,15.87,0,15.87,537076.687316895,3287.57145511602,baa8c57f-3e46-4e14-bd03-35618e25f591
667,183510,4,1,1,27.885,0,27.885,523470.202331543,3114.4438643563,c6b250e7-42d8-49fa-92a6-4348e94ee764
668,183610,4,1,1,60.062,0,60.062,373664.880004883,2946.56362779126,b34c21bc-29d5-4e9d-9ffd-7b3b7aa3c5bf
669,183620,4,1,14,31.612,0,31.612,521657.494812012,2836.34291573622,1ced2633-9caa-48ba-9f52-4a89f1073503
670,183701,4,1,14,80.478,0,80.478,563806.401000977,3700.91693104256,fc8a4779-b46d-48cb-a7f5-222e82f5b0ed
671,183810,4,1,1,15.995,0,15.995,471263.278015137,3048.56699315211,85066b9c-8c30-44e6-8eae-bbf24b9a3e53
672,183820,4,1,1,44.734,0,44.734,288129.060546875,3070.37259055464,a6d9595f-0bae-477f-95ff-6b00fa8c9df6
673,185100,4,1,1,60.13,0,60.13,2303484.21179199,7551.7504166383,d58beabd-d23e-4d01-a6fa-42a0d504a685
674,185202,4,1,1,25.015,0,25.015,1238131.22277832,4759.75479062021,c294dfdb-0fc9-4725-bf29-e75b817e7a3d
675,185203,4,1,1,20.928,0,20.928,538019.5546875,3467.30232198535,7b1f2e27-5b1e-47d2-88fc-a8d9ed6c3e59
676,185310,4,1,1,1.831,0,1.831,413838.346374512,3671.21189388469,0bd84f2d-2c82-400c-878f-cb53445c5dd4
677,185320,4,1,1,30.42,0,30.42,595784.09362793,4306.1533200385,b3957f3b-f8a3-4753-bd72-4e3d176e82ec
678,186100,4,1,14,10.618,0,10.618,1351625.26263428,6180.55892116397,e883b1b0-1a43-464b-a236-351200a3d58e
679,186202,4,1,1,9.294,0,9.294,397382.949523926,3033.53525278393,49f6e299-0933-43b3-9475-ec3ce5e1ecb5
680,186203,4,1,1,0,0,0,838069.45324707,4690.44785803985,f8a50cd0-0b47-4713-8cf7-d5c4266d8a8b
681,186301,4,1,13,0,0,0,1163400.05950928,5315.19497293498,4469324e-b81e-4805-8aed-3ec4099df0eb
682,186302,4,1,1,6.966,0,6.966,1694036.42724609,5282.23038848693,09d507dd-8f45-4235-81af-2c573c22d24a
683,186401,4,1,13,31.242,0,31.242,958980.198181152,5328.62055960743,bd63990d-031d-4760-ace3-d4faeaddbe7e
684,186404,4,1,1,23.759,0,23.759,401379.090148926,2702.93885726234,48483083-348e-46ae-b244-50a7accbf770
685,187101,4,1,13,19.265,0,19.265,791651.367675781,3938.19844293131,15c7a316-e24b-4e76-8620-4aa32bf973e5
686,187102,4,1,13,23.757,0,23.757,2183375.38592529,11666.9685094616,b4f15e3e-6164-4af4-9296-60b85f5397fc
687,187200,4,1,13,29.773,0,29.773,960025.79675293,4730.93477772475,54e1d646-6dca-4719-a5dc-313b3c859dba
688,187300,4,1,13,4.83,0,4.83,1178546.33374023,5898.86341120182,6becced0-2fbd-47f9-8fd7-d5e7785943d2
689,293301,8,4,15,0,0,0,854077.98236084,4322.43181823436,92a004dc-8ead-4566-aeb8-6b51d6f8001a
690,293304,8,4,15,12.396,0,12.396,570644.604248047,3030.55382309599,23adb80a-befc-4996-9508-e53a4841be74
691,293306,8,4,15,0,0,0,631453.510131836,3416.28615345534,e9c46170-d9be-4ac9-9aa3-7b09a2b6ca9c
692,293307,8,4,15,6.135,0,6.135,340248.049926758,2786.62809056984,948b156a-dda3-484c-8817-2f952ff1783f
693,294110,8,4,15,8.324,0,8.324,986160.859191895,5038.00271214852,ee2992bd-ede0-49f1-86c4-7156b4f2c319
694,294200,8,4,15,116.644,0,116.644,957384.715026855,3934.31824892923,8fd368e8-5184-47e7-a227-9b990b798fcd
695,294301,8,4,15,6.449,0,6.449,721552.442993164,3559.98420926212,b1dfd50c-a76c-47b3-9b36-a61c570d4c5c
696,294410,8,4,15,22.223,0,22.223,828599.992004395,3841.00619115175,f577f10c-7f40-4b00-9731-8dad4f47ccaf
697,294421,8,4,15,47.536,0,47.536,668174.305908203,4927.87722634398,ac083383-2d81-4267-81eb-db164022d526
698,294510,8,4,15,1,0,1,518722.020385742,2979.10969737876,9631a4fa-6368-4fdb-9ba0-3e5c98e22348
699,294610,8,4,15,4.662,0,4.662,816278.333129883,3618.41552801394,c8c73b48-25ce-43bd-8275-1ae1554f739a
700,294620,8,4,15,20.783,0,20.783,856755.276306152,3787.04101005923,905ac3e1-5a10-409a-a12b-100c1e331bdd
701,294701,8,4,15,60.324,46,106.324,1744258.68212891,5944.9953175947,59b9289a-0b51-495f-94a4-3fae9427d20c
702,294820,8,4,15,34.445,0,34.445,384326.054138184,2503.4239084449,8f9cc706-e7ce-4a98-9825-a8e5bdd5b753
703,294830,8,4,15,39.082,19,58.082,882156.51953125,4161.00431207065,715b2864-9401-4726-a75e-6adc5f700142
704,295103,8,4,15,37.943,0,37.943,2049011.71185303,7676.5586347603,3c88e969-2c10-45ab-b154-8b5a23a4651d
705,296210,8,4,15,0,0,0,554980.129455566,2906.12051884134,28439796-a5a2-4bf1-8406-b641d6490b24
706,296220,8,4,15,63.329,0,63.329,538047.517700195,2928.01246035363,94c56e30-031a-42d7-adcf-b567d25ff558
707,296300,8,4,15,10.527,0,10.527,1060040.02807617,5104.52709001119,acd08ecf-1264-4dcd-bad7-6fad87295724
708,296401,8,4,15,18.048,0,18.048,991967.490356445,4111.93951120106,46d9d202-082e-4f07-b1c3-848d6ff02c7c
709,296500,8,4,15,45.522,0,45.522,902229.734130859,4105.82555113092,082b044c-38d2-4e46-a6c6-e3740eb335ec
710,296600,8,4,15,22.922,0,22.922,843913.221069336,3744.02603252669,3877bc59-412c-44d3-bda6-aa3020c2f3b8
711,296902,8,4,15,0,118,118,491807.314025879,3656.45951974086,7b7b79b9-4550-4b34-b8ac-66d953d58bdc
712,297000,8,4,15,0,0,0,1435492.96655273,5430.77175713128,a1905fc6-9015-42f1-97e8-62fa10f5b430
713,297110,8,4,15,117.245,0,117.245,488588.391967773,2796.18572015765,98f698f0-d24d-4252-a38e-14cb74a91c55
714,297120,8,4,15,11.28,0,11.28,444020.366394043,3122.72802209779,b2d097e6-f8f3-4f70-97ed-26661937aaaa
715,297202,8,4,15,0,0,0,577165.483825684,3047.51899713331,44c5af0d-06cb-4b7f-a873-e8a6fbfc42c8
716,297300,8,4,15,1,0,1,1225002.08312988,5717.80348183963,fd45703b-5cef-4103-a9a6-5680021d6033
717,297400,8,4,15,2.628,0,2.628,2097973.76068115,6541.91419983538,1c29b8da-8478-4467-b385-edac4d1d6c79
718,183220,4,1,14,15.077,0,15.077,540939.089111328,3852.05467440454,33e04774-ac0f-46d2-9201-8e0e81e54388
719,188201,4,3,4,13.831,0,13.831,795307.981628418,5174.52673939788,7034d489-3e1f-4f1b-9acb-a3dc51c5455e
720,188202,4,3,4,7.971,0,7.971,756197.097595215,3548.20510923741,24751c77-979d-484e-9c37-91a5bce2f5a2
721,188300,4,3,13,11.218,0,11.218,917718.473876953,3864.14151602183,fc9d519e-9c19-49eb-8ca5-b13f88af3ab9
722,189102,4,3,4,1.831,0,1.831,645638.860778809,3625.66555880009,33fa6270-70c3-4780-b49f-40d346940b2b
723,189202,4,3,4,0,0,0,1051790.56604004,4712.36886345464,40d56f58-1a92-4c71-8d51-5d517020862c
724,189300,4,3,4,5.459,0,5.459,1870158.1583252,7312.68699313845,19d536bb-c39a-4cb6-9589-9e6a7c45d264
725,189400,4,3,4,0,0,0,1435822.0111084,7151.71702807313,04743b62-4e88-4f75-b409-0e47222841e4
726,189500,4,3,4,26.286,0,26.286,606549.663208008,3581.43207422019,949baadd-28bf-448d-a6b7-2527e9e80b3e
727,189600,4,3,4,26.937,0,26.937,1078865.02563477,5484.09907968497,9ed2fb2d-41e0-445a-8175-9529112d60e7
728,189701,4,3,4,3.831,0,3.831,4345168.30377197,11204.0431949986,a9d101fd-0983-4605-913a-50ff8d45eddd
729,189800,4,3,4,20.439,0,20.439,728881.894958496,3823.06616535129,5752d0d7-06b9-4d6d-88fb-462d7e3665ed
730,189902,4,3,4,22.569,0,22.569,365501.518066406,2619.4021021739,ca2ff187-1ac3-4b76-8c08-92c27c5ee42a
731,189904,4,3,4,6.831,0,6.831,159899.718200684,1611.44957302572,dfa2fe31-824d-4ef4-8672-59efbb3c082b
732,189905,4,3,4,10.405,0,10.405,258872.350463867,2128.38211821696,dc725099-9731-4286-b296-0b7e85e9481b
733,190100,4,3,13,37.222,12,49.222,601484.907104492,3356.59631449878,b2c509d6-4edd-41ec-a5fc-1a54b7f97086
734,190201,4,3,13,22.15,0,22.15,223758.648071289,2106.30824058022,fbc39000-dbe3-4cb7-a819-48a452355b83
735,190202,4,3,13,20,0,20,211726.597595215,2015.72850359923,2fc1f47e-aecf-4832-9509-5f5ae24deecc
736,190401,4,3,13,2.676,0,2.676,167176.218261719,1632.9128087376,ad325f4d-2aba-4d10-bf6f-cc70c55b49e2
737,190402,4,3,13,3,0,3,157680.869873047,1592.88517481361,46d4b2ea-b3e2-48f2-8938-63cb9bfbe535
738,190510,4,3,13,22.367,0,22.367,319359.156066895,2434.81304850255,1e1aaef7-69c2-40ad-9d32-030ea62d46a8
739,190700,4,3,13,59.015,55,114.015,643630.883972168,3814.34392061381,69a94d54-ff83-4e44-b9ac-963c0914a56e
740,190801,4,3,13,63.205,0,63.205,324779.723327637,2417.85648456745,7985e92a-c05b-42e1-8aa8-40760dfabc56
741,190802,4,3,13,83.265,0,83.265,487643.669677734,2821.8948104077,fbe80844-35a9-4fb8-8dd2-beb285dab81f
742,190902,4,3,13,33.434,0,33.434,487840.82244873,2824.13827627504,06011a59-a22a-425e-ba8d-a0311ca9062d
743,191000,4,3,13,88.733,68,156.733,651949.322021484,3391.75848275656,9788c2fe-9713-4aa0-ac59-2364367fce6c
744,191110,4,3,13,30.744,0,30.744,273243.048461914,2290.32830568705,3527b523-0e34-49db-ba09-7a1b8da8f857
745,191201,4,3,13,25.66,0,25.66,573293.914855957,3036.09021772637,c319e9f0-4ae9-40ac-8fc8-74931fe2ad2a
746,191203,4,3,13,7.82,0,7.82,205567.026000977,1825.94739142783,282e83a8-807b-4c9c-a21c-b23a80a87b91
747,191301,4,3,13,5,9,14,277474.552429199,2584.86189376517,4bb6fe89-ae6b-425c-b9ef-714bd7337dff
748,191302,4,3,13,56.252,0,56.252,423790.395324707,2854.00366620234,599be77a-eddb-4fc4-af89-0f9af3bd6f52
749,297500,8,4,15,5.087,0,5.087,1962084.77062988,5940.20772547284,6657c4f1-5e15-4783-821d-8cab1436a98d
750,297601,8,4,15,6.696,0,6.696,588216.902587891,5400.05074819845,855505a6-b16e-4b1c-8fd1-39cabfd0a95e
751,609900,8,4,15,4.459,0,4.459,539806.143920898,3930.55819656947,0548ed78-b703-4217-9baa-7693921f97c2
752,191410,4,3,13,27.44,0,27.44,311966.603210449,2269.37724068185,1ecb1041-ea96-4796-9e1f-6843153be808
753,191500,4,3,13,17.613,0,17.613,642696.051696777,3151.00194275206,ff4978de-c907-4eb0-beca-44672995279f
754,191610,4,2,13,18.933,0,18.933,429085.601379395,2866.57292115724,0379e676-5558-4c98-9009-53e2fc7b6379
755,191710,4,3,13,5.662,0,5.662,709900.367675781,4029.82292426101,45a02c82-dcd9-4665-8b1a-abd813ee3f5e
756,191720,4,3,13,16.125,0,16.125,264824.582275391,2119.18644431611,004dcebb-aa73-4f82-b661-4af7f0f6e464
757,191810,4,3,13,56.908,0,56.908,405004.264709473,2817.26600754759,fdc77656-5e79-4ab6-9295-09d4412dfd6f
758,191820,4,3,13,65.981,0,65.981,405444.239074707,2818.98045867727,33ce533c-57e3-49ef-bb6a-638c29f67ac5
759,191902,4,3,5,31.43,0,31.43,727750.939086914,3529.55049551633,1b129534-29b3-4353-83ae-67558174fc10
760,192001,4,3,5,17.289,0,17.289,547319.482421875,3435.85124889753,f4e8e676-0d96-4ac3-b5bc-4c35f5a13b60
761,192002,4,3,5,11.812,0,11.812,844718.812072754,3805.52839872776,aeff002c-61be-466c-9248-42f257f0c3c6
762,192610,4,2,13,60.314,0,60.314,416006.693054199,2791.08100662072,2c29345d-c49e-40e5-84a3-e206203890cd
763,192700,4,2,13,56.957,112,168.957,532952.437866211,2923.63336366234,0f978af1-4dcd-4a09-b780-2c9bc277e6a7
764,194101,4,3,4,3,0,3,2511617.87774658,9178.86545544864,db76ccbc-96d9-4c4b-b2d8-c5541fd2d1da
765,194102,4,3,4,1.831,0,1.831,3540234.43255615,10561.7627217909,52ea43b5-b44d-4e8b-9723-19b4bdaf6aae
766,194200,4,3,4,9.879,0,9.879,2613402.10290527,7869.4072705426,050db172-9aab-4940-a499-7bee9f3394c6
767,194300,4,3,4,0,0,0,2444547.85327148,8941.82255871836,d9e17be1-6afe-47d5-96f8-a435b5cc69d4
768,194402,4,3,5,9.507,0,9.507,587859.58013916,4338.34386886705,63493136-191b-400c-807e-1714ada484a2
769,195100,4,1,4,2,0,2,1904252.42547607,6500.03053710548,c13b5f68-5af3-4747-91ff-5e0709d028f5
770,195201,4,3,4,1,0,1,599625.556335449,4192.62817844615,00066620-a477-4b98-834f-544c4bb068fb
771,195202,4,3,4,1.831,0,1.831,860200.407775879,4409.25757250909,b707463b-07d5-484d-ac7e-eeeeed4d4dd5
772,195300,4,3,4,8.511,0,8.511,581631.389648438,3377.42422826314,3b85ea88-2cb3-40a8-a9a4-c87f53848ad9
773,195400,4,1,13,7.831,0,7.831,1035680.92474365,5056.74968364082,55fd0a63-5279-4307-a425-93736d4f8851
774,195500,4,1,13,10.812,0,10.812,1232524.72210693,5899.29597674782,2b674738-d107-4abd-9878-9f051daa1697
775,195710,4,1,13,44.829,255,299.829,488109.896728516,2968.27985217439,1e546015-a7cc-4c85-9241-6fa97c1e9493
776,195720,4,1,13,49.4,0,49.4,298280.655822754,2539.99967241623,3577b2e6-9dce-4abd-9713-8ea009ed35e3
777,195802,4,1,13,90.945,0,90.945,402998.463256836,3030.74938427107,53ec8c07-2fe7-45e7-a7fb-5a139cffd71c
778,195804,4,1,13,22.371,0,22.371,336157.203308105,2351.2454741292,42508c7a-7b4f-46e7-99c2-949ebd5ecb74
779,195901,4,1,13,4.913,0,4.913,287288.217041016,2474.81446707012,21313f74-20fd-4037-a283-5c54b2169788
780,195903,4,1,13,8.609,0,8.609,238608.696716309,2055.3671102487,c7738413-fdfd-44ad-b6ff-3182616b55b2
781,197200,4,1,13,5.338,0,5.338,780425.444213867,4515.61650324706,325d987e-358e-40b4-9691-8a1692a72641
782,197300,4,1,13,6.29,0,6.29,652463.165649414,4470.56827430187,88f73e24-8660-46ea-b685-644439365970
783,197410,4,1,13,16.479,0,16.479,1360515.6239624,5498.44436015932,d24febc0-6e88-4c7c-b8e4-d7b0b8189ec2
784,197420,4,1,13,39.707,72,111.707,619565.105285645,3535.96812035942,6442d541-789a-4015-8a9e-05cb8e254e28
785,197600,4,1,1,29.218,0,29.218,400523.988769531,3167.90041202282,ac112806-089d-453e-8ee7-f03647e65185
786,197700,4,1,1,28.454,0,28.454,661340.311706543,4012.77434084225,dbc0bdc4-0e8b-401e-80ce-413846d7a633
787,199000,4,1,1,112.99,0,112.99,1574730.97302246,5737.73431028596,85b0a1aa-b996-49fe-9125-61fa5f0b921c
788,199110,4,1,14,0,0,0,914811.284118652,4061.27517089953,44413a44-f7c9-49a1-8851-2d2d1973442f
789,199120,4,1,1,26.289,0,26.289,967260.894897461,5014.11621302092,cfdf2e33-4a36-452d-b97b-26467056dc94
790,199202,4,1,1,4.662,0,4.662,946052.27532959,5311.3348181165,eecd52f0-2d89-4768-b6ac-4e1e55030bc1
791,199300,4,1,1,45.957,0,45.957,2606938.97155762,9355.60166413403,5faa646c-fdef-4a73-904e-75c3e018885f
792,199400,4,1,1,35.12,0,35.12,698231.868530273,5051.33459738139,ca5e1a8d-9b67-44ff-8cf4-0295f0eb2b15
793,199800,4,1,1,3.353,0,3.353,652282.260131836,3282.691855115,2f77f4cd-1bfa-40b0-ac7a-ef31cdc3085b
794,199900,4,1,1,33.893,0,33.893,443960.141296387,3094.92509343884,c618175d-2ab1-41cc-b35f-30daa4b51f2c
795,201110,4,1,14,5.676,0,5.676,1009707.15045166,6446.13563343566,8b08a834-8913-499f-91e5-643a133ff3e6
796,201120,4,1,14,3.294,0,3.294,798323.336608887,5441.24708286715,925d79f0-4a94-48d9-884f-d20d1eee5114
797,201301,4,1,14,12.324,0,12.324,896710.352233887,5594.88327864018,019d1bf5-0724-4157-8d8c-c34feebeaf07
798,201302,4,1,14,1.831,0,1.831,969061.673400879,4366.79679161316,5a7abceb-8148-42ed-8cfc-21d972e9f6b1
799,201401,4,1,14,28.716,0,28.716,1324484.66473389,4632.87117870415,dcb6edc9-b198-4831-b87c-e7fbd87a4237
800,201501,4,1,14,5.493,0,5.493,883553.597290039,4329.10831453753,ac79161a-b63c-403f-a828-5384be5f1858
801,201503,4,1,14,13.874,0,13.874,442235.164672852,2758.88363776352,59ec572c-f58a-4746-b92d-4cb30602aed0
802,201504,4,1,14,3.662,0,3.662,357903.724304199,2892.12360460794,e49ef9df-7257-44cd-92f1-dc656fb35af8
803,201602,4,1,14,13.632,0,13.632,1025590.49560547,5573.86934041344,ff582c94-7f27-4759-932f-efe1fb9fd6a4
804,201700,4,1,14,0,0,0,1671625.206604,6305.82160559262,8dd68987-54a9-4e33-ba5f-617307dfb958
805,203100,4,1,14,10.773,0,10.773,660919.681091309,3610.38617398148,d2956734-229d-492e-b078-b2050d1deb3e
806,203300,4,1,14,50.422,0,50.422,1478878.56182861,4751.80665216528,70e241f3-c090-42bd-9a07-e915ab00a407
807,203600,4,1,14,16.84,19,35.84,565502.465759277,3250.02146549284,53a7c575-6b11-4157-ab23-f8f8d668404e
808,203720,4,1,14,19.343,0,19.343,321682.833679199,2430.24289306638,d1f9f4a9-be9f-4e2e-8bf6-770a4ad0c72f
809,203800,4,1,14,25.13,0,25.13,488993.351745605,2883.46707612834,c621126b-a8d8-4c28-8817-4b6ec3f1c644
810,203900,4,1,14,19.812,0,19.812,459206.84588623,3603.09028683855,c3e8e66b-b55a-4707-92de-c507d8255ef1
811,204120,4,1,14,2.831,0,2.831,264294.455566406,2128.07057877769,21369797-c7aa-45a1-9c89-dce38bba64e8
812,204200,4,1,14,14.077,0,14.077,301637.347229004,2325.91080326603,b2913948-8970-4a4c-b252-8f56b731e95f
813,204300,4,1,14,2.618,0,2.618,644857.703796387,3321.8043488971,5c21fc01-1d67-4aed-95ba-8285b9b98917
814,204420,4,1,14,15.806,18,33.806,302745.6484375,2335.57528282865,637c97df-8842-4be1-982a-e294529d1941
815,204600,4,1,14,14.863,0,14.863,576601.659179688,3727.93913907271,b1080a25-5361-4d02-9432-faf9fe820b9a
816,204700,4,1,14,5.831,0,5.831,1014896.5670166,4068.43228521328,21965e99-6a65-4751-8dfb-a56ba8d3c17b
817,204810,4,1,14,44.816,0,44.816,764965.264953613,3515.65136626685,3812e748-c0f8-4b7a-8f7b-ff89adbfe036
818,204910,4,1,14,10.594,0,10.594,514620.034179688,2933.22140055782,f6f3faae-695c-4bd2-9a29-c4b3cc076c9f
819,204920,4,1,14,45.493,0,45.493,910265.883789063,3835.30673167348,f9ccb46a-ea20-4591-8fc9-1f1cba803160
820,205120,4,1,14,57.856,0,57.856,1488306.61462402,5912.45689465985,78c92b15-9875-4049-827a-67bdd110debc
821,206010,4,1,1,29.764,10,39.764,1457523.56677246,6269.55034282512,7ae2232a-5a9d-48db-b2cd-ceb66f423bc6
822,206020,4,1,14,101.599,0,101.599,873303.459899902,3656.55193931148,ef3853b8-5bd0-47b3-a123-b5bf21444244
823,206031,4,1,14,284.287,0,284.287,4757771.53118896,11125.8180713555,046b68e3-125b-4b57-80e4-46a4c647b085
824,206050,4,1,14,36.004,0,36.004,1739535.55157471,7758.56682312677,af8387a4-dd47-4742-a5e9-69e9b9647633
825,206200,4,1,14,582.682,406,988.682,567355.872497559,3437.45301858411,ad995b68-c5b2-4a2b-a656-a26f489bb909
826,207101,4,1,1,34.634,0,34.634,294016.179199219,2349.37647815498,d7021a3d-ce6f-4799-abe5-78937dc18e09
827,207102,4,1,1,180.783,0,180.783,418813.767822266,3018.71558044166,39c7ed82-b1b8-42d9-8b9c-85101544d0d3
828,207103,4,1,1,12.208,0,12.208,321304.100830078,2909.41999070579,3b1a250b-5dc4-4e9a-8328-f199ce7e640f
829,207301,4,1,14,109.971,42,151.971,430865.284362793,3719.33156080341,efea3738-296f-4a89-b4c2-6f021c9d40d1
830,207400,4,1,14,165.482,0,165.482,887809.65435791,4503.73773610015,fad335cc-cb6f-4509-a360-883eb9f990b2
831,207501,4,1,14,24,0,24,139726.515869141,1475.95424137492,22d37f52-dabe-49e5-b769-a4803a8e8c9e
832,207502,4,1,14,31.555,0,31.555,415497.973693848,2769.96750692364,540d1310-5ed0-489d-b534-fa5ffdec6b49
833,207900,4,1,14,82.799,0,82.799,899709.910095215,3906.77857957826,703b6361-a00e-4539-924d-6a50014c70af
834,208000,4,1,1,37.531,0,37.531,960887.442626953,4335.28593258829,4bafcea4-ab25-4ad0-8411-ee081e5d9065
835,208302,4,1,13,30.792,91,121.792,436308.754638672,2983.50515704225,b5572102-2dba-4da4-8f0a-f054f6034a02
836,208401,4,1,13,7.913,0,7.913,229914.48840332,1918.41845534375,acb92984-4588-4ad3-85f6-7957702f3c8e
837,208402,4,1,13,47.513,0,47.513,342194.144958496,2630.13892638713,c0f91f07-17b4-4bf1-9cfd-50902c81b3e0
838,208502,4,1,13,21.396,0,21.396,260341.395141602,2065.12043780238,2f308ea0-3e15-4e17-bf44-359eb6ab332d
839,203500,4,1,14,35.541,0,35.541,1653186.74383545,5716.09621921267,bd8a6408-0de3-4306-8381-88c31d7d8e3d
840,208610,4,1,13,4,84,88,342913.440307617,2509.35739566305,3ebe0a06-6a9c-46ea-8a50-94c1897cc5f3
841,208620,4,1,13,35.704,0,35.704,325299.313293457,2500.85683651091,0dffafcd-f6d3-492d-aae5-937dd5f551d4
842,208720,4,2,1,32.013,0,32.013,165002.634399414,2110.78964549598,fa4b5e2f-a9ec-4dac-ada8-2520776ceb7a
843,208801,4,1,1,75.614,0,75.614,270306.108337402,2377.59842997784,b79487de-78e9-4dab-98cc-1e0ff99fd70d
844,208802,4,1,1,16.041,0,16.041,211736.356750488,2348.70084824747,f939c606-647f-4341-8150-c376c9236534
845,208903,4,1,1,46.07,17,63.07,159615.668701172,2147.33869434266,1916f0fd-8de6-42f5-803e-896b73314780
846,208904,4,1,1,6.884,0,6.884,112291.283630371,1392.6040808529,59e77eb6-1749-4962-b6dc-270fe28860cb
847,209102,4,1,1,17.068,52,69.068,303970.59161377,2545.14332424435,eda47015-6ee9-44a5-ad36-b6de36c848d4
848,209104,4,1,1,12.778,98,110.778,71341.6184692383,1165.56960825441,bd7a3423-8722-4eb7-9d0d-95ca2b38fbfc
849,209200,4,1,1,40.55,13,53.55,412235.353149414,2667.54048242827,045598d5-9187-4737-940c-eb14dc5b73a4
850,209300,4,1,1,46.227,0,46.227,306877.901794434,2419.70033561794,1b7e30ca-68f2-49be-be32-ec2a8cea9ae2
851,209402,4,1,1,22.655,0,22.655,136492.372192383,1479.64026311239,9cdf2953-ebc5-42bd-bff7-c486e329a69f
852,209403,4,1,1,48.776,0,48.776,138461.201721191,1489.56810169307,c5988038-956b-44ec-a852-e8a67f24a9b2
853,209510,4,1,1,62.444,0,62.444,182728.069274902,1771.83278696188,daa938f4-7311-45a9-aef3-c58e8bb44c64
